Dataset,BaseLearner,PredictionType,Algorithm,Metric,Noise,Value
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,jaccard,0.3,0.1078±0.0015
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,jaccard,0.3,0.1078±0.0014
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,jaccard,0.3,0.1078±0.0015
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,jaccard,0.3,0.1169±0.0017
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,jaccard,0.3,0.1163±0.0016
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,jaccard,0.3,0.1167±0.0018
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,jaccard,0.3,0.1161±0.0016
chestxray_densenet,LGBM,BinaryVector,br,jaccard,0.3,0.1506±0.0032
chestxray_densenet,LGBM,BinaryVector,cc,jaccard,0.3,0.1513±0.0015
chestxray_densenet,LGBM,BinaryVector,clr,jaccard,0.3,0.3821±0.0075
chestxray_densenet,LGBM,BinaryVector,ecc,jaccard,0.3,0.1803±0.0042
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,macro_f1,0.0,0.1843±0.0017
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,macro_f1,0.0,0.1843±0.0018
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,macro_f1,0.0,0.1842±0.0017
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,macro_f1,0.0,0.1843±0.0018
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,macro_f1,0.0,0.1823±0.0013
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,macro_f1,0.0,0.1826±0.0014
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,macro_f1,0.0,0.1822±0.0013
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,macro_f1,0.0,0.1825±0.0014
chestxray_densenet,LGBM,BinaryVector,br,macro_f1,0.0,0.3035±0.0069
chestxray_densenet,LGBM,BinaryVector,cc,macro_f1,0.0,0.3007±0.0075
chestxray_densenet,LGBM,BinaryVector,clr,macro_f1,0.0,0.3045±0.0072
chestxray_densenet,LGBM,BinaryVector,ecc,macro_f1,0.0,0.3078±0.0040
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,macro_f1,0.1,0.1843±0.0021
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,macro_f1,0.1,0.1843±0.0021
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,macro_f1,0.1,0.1843±0.0021
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,macro_f1,0.1,0.1843±0.0021
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,macro_f1,0.1,0.1821±0.0020
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,macro_f1,0.1,0.1822±0.0019
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,macro_f1,0.1,0.1819±0.0019
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,macro_f1,0.1,0.1822±0.0019
chestxray_densenet,LGBM,BinaryVector,br,macro_f1,0.1,0.2688±0.0035
chestxray_densenet,LGBM,BinaryVector,cc,macro_f1,0.1,0.2676±0.0050
chestxray_densenet,LGBM,BinaryVector,clr,macro_f1,0.1,0.2949±0.0089
chestxray_densenet,LGBM,BinaryVector,ecc,macro_f1,0.1,0.2913±0.0069
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,macro_f1,0.2,0.1839±0.0022
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,macro_f1,0.2,0.1839±0.0022
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,macro_f1,0.2,0.1839±0.0022
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,macro_f1,0.2,0.1839±0.0022
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,macro_f1,0.2,0.1818±0.0020
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,macro_f1,0.2,0.1823±0.0019
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,macro_f1,0.2,0.1817±0.0020
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,macro_f1,0.2,0.1823±0.0018
chestxray_densenet,LGBM,BinaryVector,br,macro_f1,0.2,0.2477±0.0033
chestxray_densenet,LGBM,BinaryVector,cc,macro_f1,0.2,0.2453±0.0041
chestxray_densenet,LGBM,BinaryVector,clr,macro_f1,0.2,0.2665±0.0110
chestxray_densenet,LGBM,BinaryVector,ecc,macro_f1,0.2,0.2672±0.0043
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,macro_f1,0.3,0.1839±0.0020
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,macro_f1,0.3,0.1840±0.0020
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,macro_f1,0.3,0.1839±0.0020
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,macro_f1,0.3,0.1840±0.0020
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,macro_f1,0.3,0.1824±0.0014
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,macro_f1,0.3,0.1832±0.0015
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,macro_f1,0.3,0.1821±0.0014
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,macro_f1,0.3,0.1830±0.0015
chestxray_densenet,LGBM,BinaryVector,br,macro_f1,0.3,0.2235±0.0018
chestxray_densenet,LGBM,BinaryVector,cc,macro_f1,0.3,0.2248±0.0035
chestxray_densenet,LGBM,BinaryVector,clr,macro_f1,0.3,0.2132±0.0038
chestxray_densenet,LGBM,BinaryVector,ecc,macro_f1,0.3,0.2389±0.0030
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,macro_precision,0.0,0.1063±0.0013
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,macro_precision,0.0,0.1063±0.0014
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,macro_precision,0.0,0.1063±0.0013
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,macro_precision,0.0,0.1063±0.0014
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,macro_precision,0.0,0.1055±0.0011
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,macro_precision,0.0,0.1057±0.0012
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,macro_precision,0.0,0.1054±0.0011
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,macro_precision,0.0,0.1056±0.0012
chestxray_densenet,LGBM,BinaryVector,br,macro_precision,0.0,0.2232±0.0065
chestxray_densenet,LGBM,BinaryVector,cc,macro_precision,0.0,0.2149±0.0060
chestxray_densenet,LGBM,BinaryVector,clr,macro_precision,0.0,0.2760±0.0133
chestxray_densenet,LGBM,BinaryVector,ecc,macro_precision,0.0,0.2515±0.0124
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,macro_precision,0.1,0.1061±0.0015
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,macro_precision,0.1,0.1062±0.0015
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,macro_precision,0.1,0.1061±0.0015
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,macro_precision,0.1,0.1062±0.0015
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,macro_precision,0.1,0.1054±0.0015
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,macro_precision,0.1,0.1054±0.0015
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,macro_precision,0.1,0.1053±0.0015
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,macro_precision,0.1,0.1054±0.0015
chestxray_densenet,LGBM,BinaryVector,br,macro_precision,0.1,0.1874±0.0034
chestxray_densenet,LGBM,BinaryVector,cc,macro_precision,0.1,0.1840±0.0045
chestxray_densenet,LGBM,BinaryVector,clr,macro_precision,0.1,0.2559±0.0096
chestxray_densenet,LGBM,BinaryVector,ecc,macro_precision,0.1,0.2122±0.0059
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,macro_precision,0.2,0.1059±0.0016
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,macro_precision,0.2,0.1059±0.0016
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,macro_precision,0.2,0.1059±0.0016
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,macro_precision,0.2,0.1059±0.0016
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,macro_precision,0.2,0.1056±0.0015
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,macro_precision,0.2,0.1059±0.0014
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,macro_precision,0.2,0.1056±0.0015
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,macro_precision,0.2,0.1059±0.0014
chestxray_densenet,LGBM,BinaryVector,br,macro_precision,0.2,0.1685±0.0033
chestxray_densenet,LGBM,BinaryVector,cc,macro_precision,0.2,0.1662±0.0031
chestxray_densenet,LGBM,BinaryVector,clr,macro_precision,0.2,0.2507±0.0097
chestxray_densenet,LGBM,BinaryVector,ecc,macro_precision,0.2,0.1872±0.0037
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,macro_precision,0.3,0.1060±0.0015
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,macro_precision,0.3,0.1061±0.0015
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,macro_precision,0.3,0.1061±0.0015
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,macro_precision,0.3,0.1061±0.0015
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,macro_precision,0.3,0.1072±0.0012
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,macro_precision,0.3,0.1075±0.0012
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,macro_precision,0.3,0.1071±0.0012
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,macro_precision,0.3,0.1074±0.0012
chestxray_densenet,LGBM,BinaryVector,br,macro_precision,0.3,0.1491±0.0020
chestxray_densenet,LGBM,BinaryVector,cc,macro_precision,0.3,0.1498±0.0029
chestxray_densenet,LGBM,BinaryVector,clr,macro_precision,0.3,0.2309±0.0058
chestxray_densenet,LGBM,BinaryVector,ecc,macro_precision,0.3,0.1606±0.0026
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,macro_recall,0.0,0.9442±0.0035
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,macro_recall,0.0,0.9446±0.0037
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,macro_recall,0.0,0.9442±0.0035
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,macro_recall,0.0,0.9446±0.0037
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,macro_recall,0.0,0.9176±0.0053
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,macro_recall,0.0,0.9176±0.0051
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,macro_recall,0.0,0.9172±0.0054
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,macro_recall,0.0,0.9177±0.0050
chestxray_densenet,LGBM,BinaryVector,br,macro_recall,0.0,0.4824±0.0078
chestxray_densenet,LGBM,BinaryVector,cc,macro_recall,0.0,0.5082±0.0132
chestxray_densenet,LGBM,BinaryVector,clr,macro_recall,0.0,0.3600±0.0065
chestxray_densenet,LGBM,BinaryVector,ecc,macro_recall,0.0,0.4247±0.0047
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,macro_recall,0.1,0.9621±0.0035
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,macro_recall,0.1,0.9625±0.0036
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,macro_recall,0.1,0.9621±0.0035
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,macro_recall,0.1,0.9625±0.0036
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,macro_recall,0.1,0.9149±0.0076
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,macro_recall,0.1,0.9165±0.0066
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,macro_recall,0.1,0.9143±0.0075
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,macro_recall,0.1,0.9167±0.0064
chestxray_densenet,LGBM,BinaryVector,br,macro_recall,0.1,0.5400±0.0072
chestxray_densenet,LGBM,BinaryVector,cc,macro_recall,0.1,0.5483±0.0069
chestxray_densenet,LGBM,BinaryVector,clr,macro_recall,0.1,0.3563±0.0075
chestxray_densenet,LGBM,BinaryVector,ecc,macro_recall,0.1,0.4781±0.0105
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,macro_recall,0.2,0.9601±0.0021
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,macro_recall,0.2,0.9605±0.0022
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,macro_recall,0.2,0.9600±0.0021
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,macro_recall,0.2,0.9604±0.0023
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,macro_recall,0.2,0.8811±0.0077
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,macro_recall,0.2,0.8855±0.0072
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,macro_recall,0.2,0.8808±0.0077
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,macro_recall,0.2,0.8859±0.0072
chestxray_densenet,LGBM,BinaryVector,br,macro_recall,0.2,0.5680±0.0070
chestxray_densenet,LGBM,BinaryVector,cc,macro_recall,0.2,0.5620±0.0087
chestxray_densenet,LGBM,BinaryVector,clr,macro_recall,0.2,0.2918±0.0134
chestxray_densenet,LGBM,BinaryVector,ecc,macro_recall,0.2,0.5142±0.0084
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,macro_recall,0.3,0.9553±0.0037
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,macro_recall,0.3,0.9558±0.0039
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,macro_recall,0.3,0.9554±0.0037
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,macro_recall,0.3,0.9559±0.0039
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,macro_recall,0.3,0.8145±0.0063
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,macro_recall,0.3,0.8239±0.0086
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,macro_recall,0.3,0.8128±0.0061
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,macro_recall,0.3,0.8233±0.0091
chestxray_densenet,LGBM,BinaryVector,br,macro_recall,0.3,0.5665±0.0087
chestxray_densenet,LGBM,BinaryVector,cc,macro_recall,0.3,0.5710±0.0085
chestxray_densenet,LGBM,BinaryVector,clr,macro_recall,0.3,0.2051±0.0054
chestxray_densenet,LGBM,BinaryVector,ecc,macro_recall,0.3,0.5616±0.0030
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,mfrd,0.0,0.9436±0.0056
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,mfrd,0.0,0.9438±0.0055
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,mfrd,0.0,0.9436±0.0056
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,mfrd,0.0,0.9438±0.0055
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,mfrd,0.0,0.9016±0.0078
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,mfrd,0.0,0.9037±0.0081
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,mfrd,0.0,0.9009±0.0072
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,mfrd,0.0,0.9044±0.0078
chestxray_densenet,LGBM,BinaryVector,br,mfrd,0.0,0.8807±0.0152
chestxray_densenet,LGBM,BinaryVector,cc,mfrd,0.0,0.8445±0.0399
chestxray_densenet,LGBM,BinaryVector,clr,mfrd,0.0,0.9893±0.0045
chestxray_densenet,LGBM,BinaryVector,ecc,mfrd,0.0,0.9947±0.0051
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,mfrd,0.1,0.9662±0.0043
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,mfrd,0.1,0.9673±0.0041
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,mfrd,0.1,0.9659±0.0042
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,mfrd,0.1,0.9673±0.0041
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,mfrd,0.1,0.9015±0.0102
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,mfrd,0.1,0.9036±0.0099
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,mfrd,0.1,0.9003±0.0113
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,mfrd,0.1,0.9035±0.0109
chestxray_densenet,LGBM,BinaryVector,br,mfrd,0.1,0.5181±0.0294
chestxray_densenet,LGBM,BinaryVector,cc,mfrd,0.1,0.5254±0.0180
chestxray_densenet,LGBM,BinaryVector,clr,mfrd,0.1,0.9555±0.0234
chestxray_densenet,LGBM,BinaryVector,ecc,mfrd,0.1,0.8560±0.0265
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,mfrd,0.2,0.9583±0.0042
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,mfrd,0.2,0.9589±0.0040
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,mfrd,0.2,0.9582±0.0042
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,mfrd,0.2,0.9587±0.0040
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,mfrd,0.2,0.8594±0.0158
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,mfrd,0.2,0.8688±0.0171
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,mfrd,0.2,0.8578±0.0159
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,mfrd,0.2,0.8690±0.0172
chestxray_densenet,LGBM,BinaryVector,br,mfrd,0.2,0.3198±0.0665
chestxray_densenet,LGBM,BinaryVector,cc,mfrd,0.2,0.3655±0.0380
chestxray_densenet,LGBM,BinaryVector,clr,mfrd,0.2,0.9358±0.0348
chestxray_densenet,LGBM,BinaryVector,ecc,mfrd,0.2,0.6126±0.0272
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,mfrd,0.3,0.9404±0.0041
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,mfrd,0.3,0.9415±0.0042
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,mfrd,0.3,0.9404±0.0042
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,mfrd,0.3,0.9414±0.0043
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,mfrd,0.3,0.7376±0.0112
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,mfrd,0.3,0.7564±0.0078
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,mfrd,0.3,0.7338±0.0110
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,mfrd,0.3,0.7555±0.0074
chestxray_densenet,LGBM,BinaryVector,br,mfrd,0.3,0.2415±0.0418
chestxray_densenet,LGBM,BinaryVector,cc,mfrd,0.3,0.1993±0.0538
chestxray_densenet,LGBM,BinaryVector,clr,mfrd,0.3,0.9332±0.0190
chestxray_densenet,LGBM,BinaryVector,ecc,mfrd,0.3,0.3266±0.0582
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,micro_f1,0.0,0.1938±0.0022
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,micro_f1,0.0,0.1939±0.0022
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,micro_f1,0.0,0.1938±0.0022
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,micro_f1,0.0,0.1939±0.0022
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,micro_f1,0.0,0.1915±0.0018
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,micro_f1,0.0,0.1918±0.0019
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,micro_f1,0.0,0.1913±0.0018
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,micro_f1,0.0,0.1918±0.0019
chestxray_densenet,LGBM,BinaryVector,br,micro_f1,0.0,0.3662±0.0078
chestxray_densenet,LGBM,BinaryVector,cc,micro_f1,0.0,0.3602±0.0086
chestxray_densenet,LGBM,BinaryVector,clr,micro_f1,0.0,0.3802±0.0096
chestxray_densenet,LGBM,BinaryVector,ecc,micro_f1,0.0,0.3878±0.0055
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,micro_f1,0.1,0.1932±0.0025
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,micro_f1,0.1,0.1932±0.0025
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,micro_f1,0.1,0.1931±0.0025
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,micro_f1,0.1,0.1932±0.0025
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,micro_f1,0.1,0.1914±0.0025
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,micro_f1,0.1,0.1916±0.0025
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,micro_f1,0.1,0.1912±0.0025
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,micro_f1,0.1,0.1915±0.0025
chestxray_densenet,LGBM,BinaryVector,br,micro_f1,0.1,0.3101±0.0037
chestxray_densenet,LGBM,BinaryVector,cc,micro_f1,0.1,0.3097±0.0065
chestxray_densenet,LGBM,BinaryVector,clr,micro_f1,0.1,0.3649±0.0080
chestxray_densenet,LGBM,BinaryVector,ecc,micro_f1,0.1,0.3552±0.0085
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,micro_f1,0.2,0.1926±0.0026
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,micro_f1,0.2,0.1926±0.0026
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,micro_f1,0.2,0.1926±0.0025
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,micro_f1,0.2,0.1926±0.0026
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,micro_f1,0.2,0.1922±0.0024
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,micro_f1,0.2,0.1929±0.0022
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,micro_f1,0.2,0.1920±0.0024
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,micro_f1,0.2,0.1928±0.0022
chestxray_densenet,LGBM,BinaryVector,br,micro_f1,0.2,0.2764±0.0053
chestxray_densenet,LGBM,BinaryVector,cc,micro_f1,0.2,0.2759±0.0056
chestxray_densenet,LGBM,BinaryVector,clr,micro_f1,0.2,0.3325±0.0083
chestxray_densenet,LGBM,BinaryVector,ecc,micro_f1,0.2,0.3152±0.0051
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,micro_f1,0.3,0.1924±0.0025
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,micro_f1,0.3,0.1925±0.0024
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,micro_f1,0.3,0.1924±0.0025
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,micro_f1,0.3,0.1925±0.0024
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,micro_f1,0.3,0.1945±0.0019
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,micro_f1,0.3,0.1954±0.0020
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,micro_f1,0.3,0.1941±0.0020
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__None,micro_f1,0.3,0.1952±0.0019
chestxray_densenet,LGBM,BinaryVector,br,micro_f1,0.3,0.2441±0.0034
chestxray_densenet,LGBM,BinaryVector,cc,micro_f1,0.3,0.2466±0.0045
chestxray_densenet,LGBM,BinaryVector,clr,micro_f1,0.3,0.2618±0.0052
chestxray_densenet,LGBM,BinaryVector,ecc,micro_f1,0.3,0.2689±0.0051
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__2,micro_precision,0.0,0.1078±0.0014
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Hamming__None,micro_precision,0.0,0.1079±0.0014
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__2,micro_precision,0.0,0.1078±0.0013
chestxray_densenet,LGBM,BinaryVector,PartialOrder__Subset__None,micro_precision,0.0,0.1078±0.0014
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__2,micro_precision,0.0,0.1067±0.0012
chestxray_densenet,LGBM,BinaryVector,PreOrder__Hamming__None,micro_precision,0.0,0.1069±0.0012
chestxray_densenet,LGBM,BinaryVector,PreOrder__Subset__2,micro_precision,0.0,0.1066±0.0011
